#L=%d, T=%.2f 
# E     M 
-19692.00 12345.00 
-19708.00 12345.00 
-19660.00 12345.00 
-19612.00 12345.00 
-19636.00 12345.00 
-19636.00 12345.00 
-19676.00 12345.00 
-19680.00 12345.00 
-19664.00 12345.00 
-19688.00 12345.00 
-19664.00 12345.00 
-19688.00 12345.00 
-19648.00 12345.00 
-19672.00 12345.00 
-19680.00 12345.00 
-19664.00 12345.00 
-19680.00 12345.00 
-19692.00 12345.00 
-19720.00 12345.00 
-19708.00 12345.00 
-19704.00 12345.00 
-19708.00 12345.00 
-19696.00 12345.00 
-19676.00 12345.00 
-19696.00 12345.00 
-19692.00 12345.00 
-19700.00 12345.00 
-19700.00 12345.00 
-19684.00 12345.00 
-19652.00 12345.00 
-19684.00 12345.00 
-19684.00 12345.00 
-19704.00 12345.00 
-19680.00 12345.00 
-19684.00 12345.00 
-19676.00 12345.00 
-19696.00 12345.00 
-19688.00 12345.00 
-19680.00 12345.00 
-19688.00 12345.00 
-19708.00 12345.00 
-19688.00 12345.00 
-19688.00 12345.00 
-19680.00 12345.00 
-19704.00 12345.00 
-19712.00 12345.00 
-19696.00 12345.00 
-19688.00 12345.00 
-19680.00 12345.00 
-19696.00 12345.00 
-19696.00 12345.00 
-19692.00 12345.00 
-19700.00 12345.00 
-19664.00 12345.00 
-19696.00 12345.00 
-19728.00 12345.00 
-19728.00 12345.00 
-19732.00 12345.00 
-19724.00 12345.00 
-19712.00 12345.00 
-19724.00 12345.00 
-19724.00 12345.00 
-19744.00 12345.00 
-19732.00 12345.00 
-19724.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19736.00 12345.00 
-19712.00 12345.00 
-19680.00 12345.00 
-19704.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19688.00 12345.00 
-19720.00 12345.00 
-19728.00 12345.00 
-19740.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19728.00 12345.00 
-19740.00 12345.00 
-19728.00 12345.00 
-19724.00 12345.00 
-19732.00 12345.00 
-19720.00 12345.00 
-19716.00 12345.00 
-19724.00 12345.00 
-19736.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19712.00 12345.00 
-19696.00 12345.00 
-19708.00 12345.00 
-19720.00 12345.00 
-19724.00 12345.00 
-19704.00 12345.00 
-19712.00 12345.00 
-19712.00 12345.00 
-19724.00 12345.00 
-19708.00 12345.00 
-19728.00 12345.00 
-19728.00 12345.00 
-19712.00 12345.00 
-19728.00 12345.00 
-19720.00 12345.00 
-19736.00 12345.00 
-19732.00 12345.00 
-19740.00 12345.00 
-19720.00 12345.00 
-19720.00 12345.00 
-19732.00 12345.00 
-19712.00 12345.00 
-19712.00 12345.00 
-19712.00 12345.00 
-19724.00 12345.00 
-19708.00 12345.00 
-19728.00 12345.00 
-19708.00 12345.00 
-19716.00 12345.00 
-19700.00 12345.00 
-19728.00 12345.00 
-19736.00 12345.00 
-19700.00 12345.00 
-19704.00 12345.00 
-19688.00 12345.00 
-19728.00 12345.00 
-19688.00 12345.00 
-19712.00 12345.00 
-19704.00 12345.00 
-19748.00 12345.00 
-19736.00 12345.00 
-19712.00 12345.00 
-19724.00 12345.00 
-19720.00 12345.00 
-19724.00 12345.00 
-19716.00 12345.00 
-19724.00 12345.00 
-19732.00 12345.00 
-19720.00 12345.00 
-19728.00 12345.00 
-19728.00 12345.00 
-19712.00 12345.00 
-19720.00 12345.00 
-19712.00 12345.00 
-19716.00 12345.00 
-19720.00 12345.00 
-19736.00 12345.00 
-19728.00 12345.00 
-19736.00 12345.00 
-19740.00 12345.00 
-19736.00 12345.00 
-19728.00 12345.00 
-19720.00 12345.00 
-19712.00 12345.00 
-19720.00 12345.00 
-19728.00 12345.00 
-19688.00 12345.00 
-19700.00 12345.00 
-19720.00 12345.00 
-19688.00 12345.00 
-19704.00 12345.00 
-19720.00 12345.00 
-19716.00 12345.00 
-19688.00 12345.00 
-19716.00 12345.00 
-19724.00 12345.00 
-19732.00 12345.00 
-19728.00 12345.00 
-19696.00 12345.00 
-19688.00 12345.00 
-19728.00 12345.00 
-19716.00 12345.00 
-19736.00 12345.00 
-19736.00 12345.00 
-19720.00 12345.00 
-19724.00 12345.00 
-19740.00 12345.00 
-19748.00 12345.00 
-19740.00 12345.00 
-19724.00 12345.00 
-19744.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19736.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19728.00 12345.00 
-19732.00 12345.00 
-19716.00 12345.00 
-19728.00 12345.00 
-19752.00 12345.00 
-19760.00 12345.00 
-19760.00 12345.00 
-19760.00 12345.00 
-19748.00 12345.00 
-19748.00 12345.00 
-19748.00 12345.00 
-19756.00 12345.00 
-19732.00 12345.00 
-19740.00 12345.00 
-19724.00 12345.00 
-19740.00 12345.00 
-19764.00 12345.00 
-19764.00 12345.00 
-19736.00 12345.00 
-19756.00 12345.00 
-19732.00 12345.00 
-19736.00 12345.00 
-19744.00 12345.00 
-19728.00 12345.00 
-19744.00 12345.00 
-19756.00 12345.00 
-19764.00 12345.00 
-19736.00 12345.00 
-19768.00 12345.00 
-19780.00 12345.00 
-19736.00 12345.00 
-19732.00 12345.00 
-19732.00 12345.00 
-19724.00 12345.00 
-19748.00 12345.00 
-19748.00 12345.00 
-19784.00 12345.00 
-19744.00 12345.00 
-19752.00 12345.00 
-19760.00 12345.00 
-19776.00 12345.00 
-19780.00 12345.00 
-19760.00 12345.00 
-19736.00 12345.00 
-19728.00 12345.00 
-19744.00 12345.00 
-19728.00 12345.00 
-19744.00 12345.00 
-19752.00 12345.00 
-19752.00 12345.00 
-19756.00 12345.00 
-19752.00 12345.00 
-19760.00 12345.00 
-19752.00 12345.00 
-19756.00 12345.00 
-19756.00 12345.00 
-19748.00 12345.00 
-19752.00 12345.00 
-19744.00 12345.00 
-19764.00 12345.00 
-19772.00 12345.00 
-19764.00 12345.00 
-19756.00 12345.00 
-19780.00 12345.00 
-19740.00 12345.00 
